user_id;transaction_date;transaction_amount
101167;2024-01-13;133.31
100949;2024-01-10;446.35
100910;2024-01-03;273.43
100670;2024-01-13;62.19
101020;2024-01-25;193.35
100603;2024-01-16;84.32
101219;2024-01-17;287.4
100509;2024-01-22;416.76
101253;2024-01-04;317.76
100852;2024-01-25;331.63
100840;2024-01-23;162.5
100522;2024-01-23;237.59
100892;2024-01-13;93.84
101100;2024-01-18;300.79
101470;2024-01-04;436.38
100959;2024-01-24;172.06
100569;2024-01-05;74.94
100884;2024-01-12;395.81
100885;2024-01-01;15.14
100519;2024-01-02;498.92
101254;2024-01-28;385.26
101349;2024-01-06;113.27
100511;2024-01-26;37.48
101497;2024-01-07;318.2
101030;2024-01-28;390.29
100824;2024-01-11;263.4
100929;2024-01-03;407.55
100751;2024-01-14;437.8
101220;2024-01-15;234.31
101366;2024-01-04;54.23
101377;2024-01-03;179.33
100607;2024-01-08;382.32
100669;2024-01-16;410.84
100893;2024-01-21;207.15
100677;2024-01-22;310.29
100881;2024-01-13;193.27
101280;2024-01-04;312.45
100747;2024-01-16;213.55
101312;2024-01-20;376.95
101236;2024-01-20;433.25
100793;2024-01-03;248.91
100811;2024-01-12;183.11
100688;2024-01-03;186.19
101214;2024-01-03;338.96
100808;2024-01-03;187.28
101124;2024-01-15;152.21
101033;2024-01-07;145.21
101479;2024-01-17;411.25
100934;2024-01-12;223.77
101356;2024-01-16;154.99
101419;2024-01-30;399.14
100586;2024-01-20;172.19
100952;2024-01-08;350.89
100753;2024-01-24;368.96
101073;2024-01-20;233.22
100847;2024-01-13;97.92
101417;2024-01-03;492.72
101197;2024-01-01;451.87
100901;2024-01-01;309.3
101216;2024-01-17;352.29
101079;2024-01-01;112.69
101260;2024-01-01;405.33
101276;2024-01-20;338.85
100772;2024-01-09;231.9
100920;2024-01-28;48.53
100896;2024-01-20;57.62
101248;2024-01-19;88.21
100704;2024-01-08;498.83
100674;2024-01-29;353.06
101149;2024-01-04;23.95
100754;2024-01-10;10.75
101347;2024-01-12;248.68
101344;2024-01-10;381.01
101452;2024-01-03;338.65
101057;2024-01-01;284.36
101261;2024-01-16;250.08
100984;2024-01-13;62.9
100528;2024-01-07;52.3
100715;2024-01-13;110.43
100640;2024-01-11;226.83
100863;2024-01-26;261.45
101401;2024-01-10;457.01
101154;2024-01-01;237.69
101446;2024-01-23;45.79
101246;2024-01-13;453.5
101430;2024-01-27;140.09
101491;2024-01-17;404.84
101105;2024-01-05;406.64
100757;2024-01-21;310.39
101370;2024-01-01;488.29
101043;2024-01-09;333.14
101024;2024-01-20;482.35
101258;2024-01-15;395.78
100947;2024-01-24;468.03
101208;2024-01-09;406.95
100732;2024-01-07;426.78
100727;2024-01-08;334.43
100525;2024-01-07;140.69
100799;2024-01-06;175.21
101396;2024-01-04;288.53
101165;2024-01-25;417.84
100724;2024-01-05;70.52
100555;2024-01-15;333.15
101266;2024-01-06;174.21
101468;2024-01-05;480.84
100837;2024-01-14;209.65
101448;2024-01-29;219.95
101415;2024-01-28;285.64
100744;2024-01-08;92.16
100810;2024-01-20;106.26
100841;2024-01-03;470.23
101394;2024-01-05;269.29
100543;2024-01-21;352.91
100560;2024-01-09;14.54
101279;2024-01-07;11.89
101068;2024-01-13;330.72
100675;2024-01-13;249.0
100818;2024-01-25;379.47
100972;2024-01-11;139.63
101407;2024-01-08;112.44
101179;2024-01-29;397.19
100546;2024-01-22;451.14
101456;2024-01-27;398.78
100973;2024-01-10;283.09
101185;2024-01-30;17.98
100924;2024-01-14;454.66
100594;2024-01-16;370.87
101109;2024-01-25;215.56
101310;2024-01-30;379.41
100583;2024-01-30;136.1
101412;2024-01-09;392.43
101123;2024-01-04;10.28
100912;2024-01-09;273.03
101080;2024-01-05;33.39
100900;2024-01-24;397.65
100859;2024-01-07;167.83
101192;2024-01-30;407.79
101382;2024-01-12;420.94
101181;2024-01-28;339.03
101488;2024-01-11;111.33
101331;2024-01-18;67.93
100991;2024-01-14;442.31
101388;2024-01-04;361.34
100862;2024-01-17;451.3
100683;2024-01-25;473.55
100557;2024-01-09;281.78
101311;2024-01-21;220.18
100992;2024-01-03;200.91
101119;2024-01-22;107.12
100626;2024-01-24;432.23
101465;2024-01-09;28.65
100858;2024-01-27;120.65
100966;2024-01-02;424.4
100853;2024-01-23;89.2
101496;2024-01-30;210.87
100842;2024-01-01;371.16
100927;2024-01-12;337.7
101410;2024-01-25;395.08
100729;2024-01-01;396.53
101413;2024-01-01;43.24
101267;2024-01-11;205.41
100592;2024-01-24;475.49
101198;2024-01-03;278.59
100790;2024-01-17;318.31
100710;2024-01-06;468.56
100514;2024-01-10;234.01
101205;2024-01-23;116.45
101106;2024-01-13;54.24
101085;2024-01-07;199.07
100563;2024-01-14;320.47
101156;2024-01-05;391.74
101398;2024-01-15;485.28
100845;2024-01-28;459.45
101234;2024-01-30;45.64
101148;2024-01-17;168.46
100731;2024-01-30;229.8
101328;2024-01-17;180.33
101290;2024-01-14;361.85
100561;2024-01-07;332.95
101316;2024-01-18;310.07
100891;2024-01-19;396.86
100600;2024-01-09;126.0
100797;2024-01-26;35.16
101293;2024-01-07;484.89
100775;2024-01-14;287.6
101492;2024-01-22;143.85
101107;2024-01-21;244.41
100691;2024-01-03;484.39
101380;2024-01-27;308.71
100648;2024-01-30;138.73
101096;2024-01-09;187.53
100825;2024-01-24;272.32
100998;2024-01-21;366.45
101054;2024-01-21;310.41
101364;2024-01-04;98.5
101269;2024-01-30;469.53
101006;2024-01-11;224.34
100687;2024-01-24;236.57
101482;2024-01-29;358.82
100988;2024-01-17;479.72
101494;2024-01-12;273.96
100721;2024-01-22;182.71
101091;2024-01-21;280.85
101309;2024-01-26;251.68
100513;2024-01-17;44.67
100928;2024-01-05;448.59
101243;2024-01-30;21.72
100554;2024-01-13;349.79
100806;2024-01-02;116.84
100815;2024-01-28;406.89
100503;2024-01-06;27.6
101087;2024-01-13;394.5
101130;2024-01-30;358.96
100515;2024-01-26;16.76
100553;2024-01-02;337.62
101395;2024-01-28;363.24
100962;2024-01-25;80.32
101405;2024-01-13;177.47
101060;2024-01-30;44.75
100836;2024-01-16;237.38
100684;2024-01-03;302.78
100664;2024-01-02;406.35
101314;2024-01-16;407.43
101092;2024-01-07;155.91
101015;2024-01-11;13.56
101422;2024-01-16;451.71
100883;2024-01-03;21.32
100976;2024-01-23;136.47
101021;2024-01-11;75.79
101432;2024-01-02;44.35
100851;2024-01-23;303.33
101174;2024-01-05;199.49
101354;2024-01-14;121.45
100500;2024-01-11;30.06
101321;2024-01-07;136.48
100616;2024-01-27;154.79
100968;2024-01-22;424.45
100649;2024-01-24;15.93
100826;2024-01-21;156.77
100707;2024-01-12;201.13
100570;2024-01-27;200.51
100538;2024-01-24;84.4
100722;2024-01-09;202.07
101326;2024-01-29;13.61
101134;2024-01-22;276.86
100782;2024-01-09;123.52
101493;2024-01-11;220.2
101235;2024-01-27;389.61
101026;2024-01-24;44.39
101358;2024-01-09;450.71
101450;2024-01-14;491.67
101406;2024-01-10;266.95
100613;2024-01-08;250.12
101178;2024-01-16;362.53
100880;2024-01-23;196.82
101062;2024-01-08;388.91
100839;2024-01-22;92.14
100531;2024-01-10;110.67
100950;2024-01-09;172.54
100939;2024-01-15;389.68
101173;2024-01-10;487.97
100629;2024-01-26;78.06
100766;2024-01-01;415.83
101215;2024-01-11;316.6
101145;2024-01-24;21.49
101268;2024-01-13;89.19
100699;2024-01-11;446.88
100977;2024-01-19;218.23
100661;2024-01-12;224.12
100865;2024-01-02;311.02
101315;2024-01-02;481.95
101045;2024-01-07;101.3
101247;2024-01-22;281.4
101467;2024-01-13;496.65
100823;2024-01-25;128.19
101089;2024-01-27;57.0
101050;2024-01-26;483.79
101409;2024-01-19;171.91
100886;2024-01-22;221.19
101294;2024-01-05;31.34
100740;2024-01-24;458.06
101408;2024-01-02;91.35
101144;2024-01-05;80.28
101195;2024-01-21;147.31
101329;2024-01-04;59.28
100733;2024-01-02;137.0
100692;2024-01-22;149.68
101072;2024-01-24;228.56
101372;2024-01-21;31.97
101383;2024-01-22;194.19
100711;2024-01-22;280.45
101340;2024-01-08;179.53
100843;2024-01-02;454.65
100933;2024-01-21;453.46
100720;2024-01-22;426.74
100686;2024-01-20;461.46
100993;2024-01-11;333.57
101011;2024-01-23;237.03
100698;2024-01-26;46.24
101226;2024-01-03;449.46
101129;2024-01-20;78.38
101298;2024-01-06;285.7
100867;2024-01-08;487.82
100781;2024-01-15;108.89
100809;2024-01-07;28.57
100923;2024-01-13;197.14
101447;2024-01-15;241.58
101218;2024-01-10;470.28
101271;2024-01-03;465.83
101041;2024-01-22;349.4
101125;2024-01-01;395.83
101132;2024-01-01;17.67
101374;2024-01-04;111.5
101229;2024-01-17;481.54
100918;2024-01-17;466.14
100887;2024-01-10;396.17
100820;2024-01-27;270.85
101421;2024-01-13;257.14
101462;2024-01-21;330.66
100926;2024-01-27;235.96
101081;2024-01-08;24.41
101429;2024-01-01;212.38
101113;2024-01-27;227.61
101469;2024-01-03;291.42
101120;2024-01-25;130.52
101159;2024-01-02;200.87
100906;2024-01-21;187.89
101097;2024-01-30;391.8
100787;2024-01-17;442.97
101376;2024-01-05;241.71
100917;2024-01-15;227.82
101190;2024-01-04;222.46
100518;2024-01-15;452.61
101305;2024-01-14;307.16
100957;2024-01-16;226.95
101351;2024-01-23;106.83
101477;2024-01-13;34.9
101300;2024-01-22;51.1
101481;2024-01-26;341.58
101078;2024-01-22;418.92
100589;2024-01-13;52.11
101486;2024-01-13;472.6
100614;2024-01-07;438.13
100879;2024-01-09;460.88
101459;2024-01-09;464.59
100585;2024-01-30;276.64
100632;2024-01-28;75.06
100630;2024-01-01;15.13
101297;2024-01-06;433.07
100533;2024-01-12;104.71
101221;2024-01-15;486.71
100655;2024-01-29;198.97
100937;2024-01-18;174.0
100516;2024-01-16;137.23
100908;2024-01-18;340.65
101291;2024-01-21;334.89
100860;2024-01-21;491.02
101005;2024-01-03;468.1
100954;2024-01-27;109.3
101399;2024-01-29;398.8
101131;2024-01-03;329.55
101390;2024-01-13;338.06
101047;2024-01-05;463.43
100605;2024-01-09;487.48
100935;2024-01-02;21.11
100705;2024-01-22;139.75
101318;2024-01-02;13.81
101255;2024-01-15;128.43
101443;2024-01-18;168.05
101474;2024-01-13;40.0
101209;2024-01-22;143.28
100761;2024-01-08;255.39
100609;2024-01-15;117.69
100540;2024-01-06;455.84
100774;2024-01-25;365.56
101245;2024-01-02;460.47
101210;2024-01-27;245.58
100822;2024-01-13;143.0
100802;2024-01-07;380.92
101044;2024-01-15;274.3
101152;2024-01-25;310.7
100628;2024-01-24;391.45
101461;2024-01-21;374.35
100838;2024-01-01;187.39
100874;2024-01-30;145.42
101338;2024-01-25;21.92
101180;2024-01-10;429.11
100986;2024-01-02;390.09
100532;2024-01-20;433.51
100709;2024-01-20;390.65
100944;2024-01-22;27.88
100716;2024-01-08;32.65
100635;2024-01-25;492.38
101067;2024-01-16;484.29
101440;2024-01-21;144.92
101357;2024-01-14;461.48
101001;2024-01-27;29.32
100913;2024-01-10;244.29
100890;2024-01-20;80.85
100654;2024-01-14;338.97
101040;2024-01-05;24.6
100622;2024-01-07;304.26
101188;2024-01-17;383.63
101163;2024-01-09;48.71
100788;2024-01-17;339.91
101237;2024-01-29;26.15
101238;2024-01-18;191.18
101306;2024-01-05;163.75
101420;2024-01-17;389.39
101480;2024-01-28;84.12
101083;2024-01-14;301.39
100916;2024-01-09;371.22
101133;2024-01-26;137.47
101259;2024-01-14;429.27
100665;2024-01-15;280.3
100591;2024-01-29;243.92
101324;2024-01-07;204.09
101227;2024-01-01;147.53
101010;2024-01-21;13.48
101489;2024-01-03;334.88
100995;2024-01-18;153.35
100604;2024-01-01;213.49
100974;2024-01-30;457.94
100695;2024-01-01;314.49
101365;2024-01-16;104.64
101098;2024-01-04;221.41
100737;2024-01-01;309.07
101478;2024-01-08;96.02
100502;2024-01-19;136.97
101088;2024-01-11;293.2
101436;2024-01-27;360.42
101322;2024-01-21;445.89
101363;2024-01-13;156.05
101416;2024-01-16;442.07
101466;2024-01-18;384.64
100575;2024-01-25;79.39
101116;2024-01-05;67.13
101223;2024-01-06;275.99
100907;2024-01-29;58.45
101007;2024-01-15;274.97
100627;2024-01-20;218.42
100922;2024-01-28;448.81
100769;2024-01-11;38.25
100618;2024-01-25;259.25
101249;2024-01-07;408.69
100617;2024-01-24;112.51
101343;2024-01-18;217.77
101035;2024-01-02;290.57
100696;2024-01-24;478.11
100524;2024-01-29;91.97
100758;2024-01-21;100.5
100745;2024-01-17;331.28
101333;2024-01-19;91.02
100830;2024-01-30;42.4
100994;2024-01-03;256.46
100777;2024-01-06;175.87
101066;2024-01-02;52.18
101414;2024-01-08;144.54
100783;2024-01-27;270.57
100996;2024-01-09;269.32
101284;2024-01-29;99.54
101301;2024-01-06;195.56
101353;2024-01-01;165.65
100948;2024-01-25;236.85
100971;2024-01-23;70.47
100889;2024-01-21;251.37
100610;2024-01-26;162.04
101257;2024-01-17;98.63
100526;2024-01-06;296.06
101336;2024-01-01;65.7
100911;2024-01-04;497.46
101118;2024-01-24;88.08
101350;2024-01-15;339.5
100752;2024-01-18;130.62
101206;2024-01-05;315.12
100544;2024-01-29;21.7
100658;2024-01-06;266.96
101330;2024-01-10;359.29
101278;2024-01-27;217.06
100958;2024-01-24;482.28
101232;2024-01-15;437.08
101359;2024-01-15;218.94
100821;2024-01-20;283.9
101487;2024-01-29;406.75
101384;2024-01-26;335.33
101032;2024-01-15;265.12
100598;2024-01-05;224.14
101111;2024-01-11;138.41
101184;2024-01-25;368.19
101400;2024-01-09;252.02
101019;2024-01-17;235.06
100689;2024-01-29;136.59
101265;2024-01-02;324.27
101101;2024-01-06;394.41
100547;2024-01-18;289.48
100909;2024-01-25;403.02
101095;2024-01-24;403.05
100767;2024-01-20;113.58
101151;2024-01-15;415.57
100646;2024-01-20;474.45
100641;2024-01-18;73.07
100861;2024-01-29;399.41
100671;2024-01-24;123.55
100742;2024-01-13;377.4
100749;2024-01-07;468.68
100866;2024-01-17;487.88
101285;2024-01-24;40.12
100872;2024-01-20;465.98
101000;2024-01-16;205.53
101355;2024-01-13;442.37
100800;2024-01-27;191.49
100768;2024-01-05;226.24
101449;2024-01-19;124.93
101177;2024-01-09;122.67
100898;2024-01-12;470.2
101042;2024-01-10;401.26
101263;2024-01-14;462.18
100978;2024-01-04;283.6
100857;2024-01-29;301.19
101046;2024-01-02;145.86
100619;2024-01-12;156.11
101093;2024-01-07;59.38
100634;2024-01-27;157.92
101139;2024-01-11;10.45
101009;2024-01-29;386.8
100942;2024-01-09;242.5
100756;2024-01-01;11.9
101424;2024-01-06;167.33
100764;2024-01-09;479.57
100562;2024-01-16;103.61
100784;2024-01-08;116.22
100789;2024-01-04;329.91
101484;2024-01-12;343.19
100719;2024-01-10;213.33
100673;2024-01-08;496.36
100776;2024-01-26;414.77
101375;2024-01-22;55.13
101075;2024-01-29;321.38
100657;2024-01-16;161.92
101454;2024-01-27;494.07
100678;2024-01-28;211.02
101037;2024-01-16;115.17
100587;2024-01-06;232.41
100565;2024-01-24;351.35
101431;2024-01-18;388.39
101458;2024-01-14;73.31
100595;2024-01-27;192.36
100964;2024-01-05;408.51
100507;2024-01-29;421.5
101076;2024-01-26;206.04
100639;2024-01-11;406.66
100647;2024-01-09;442.46
100748;2024-01-06;249.16
101048;2024-01-28;169.87
101138;2024-01-25;314.88
100794;2024-01-29;418.75
100506;2024-01-07;286.97
101362;2024-01-25;240.23
101411;2024-01-04;176.45
100666;2024-01-14;456.4
100662;2024-01-09;193.0
101127;2024-01-04;375.26
101169;2024-01-10;467.86
101475;2024-01-16;347.43
100746;2024-01-24;246.58
101457;2024-01-26;479.79
101117;2024-01-02;229.95
101104;2024-01-27;151.97
101082;2024-01-19;331.62
101140;2024-01-28;140.22
100888;2024-01-27;30.9
100631;2024-01-20;131.72
100520;2024-01-17;306.78
101161;2024-01-28;140.26
100940;2024-01-04;305.45
101444;2024-01-23;354.76
100530;2024-01-22;343.21
100873;2024-01-14;140.73
100763;2024-01-25;61.48
100582;2024-01-03;25.77
101348;2024-01-13;417.8
101274;2024-01-29;69.99
100588;2024-01-27;96.38
100541;2024-01-23;253.31
100945;2024-01-07;163.48
100869;2024-01-10;142.13
100611;2024-01-11;348.32
101273;2024-01-18;340.53
100932;2024-01-05;411.56
100728;2024-01-03;192.84
101453;2024-01-18;96.8
101262;2024-01-04;294.76
101167;2024-01-29;109.34
101386;2024-01-28;466.18
100542;2024-01-22;347.13
100817;2024-01-21;202.11
101110;2024-01-20;139.86
100718;2024-01-07;185.69
100697;2024-01-14;24.11
100645;2024-01-22;309.95
101387;2024-01-22;92.11
100875;2024-01-22;88.26
101381;2024-01-16;128.48
101317;2024-01-18;451.55
101018;2024-01-13;27.96
100681;2024-01-18;62.49
100762;2024-01-18;46.36
101441;2024-01-12;244.52
100778;2024-01-10;157.58
101186;2024-01-26;10.07
101373;2024-01-19;42.69
100652;2024-01-19;431.52
101023;2024-01-28;130.37
100936;2024-01-13;197.37
101320;2024-01-02;346.65
100870;2024-01-24;414.71
100969;2024-01-21;166.55
101228;2024-01-14;197.4
101327;2024-01-16;55.8
101472;2024-01-19;81.35
100785;2024-01-13;471.95
100714;2024-01-12;468.27
100730;2024-01-02;321.59
101434;2024-01-30;220.44
100590;2024-01-13;57.28
100831;2024-01-09;177.98
101287;2024-01-30;493.7
101264;2024-01-18;124.18
100625;2024-01-06;256.11
101056;2024-01-04;208.24
100643;2024-01-04;148.82
100508;2024-01-04;188.37
101071;2024-01-09;62.82
100786;2024-01-06;253.46
100760;2024-01-09;347.81
101157;2024-01-08;402.41
101182;2024-01-08;345.65
101392;2024-01-20;455.26
101122;2024-01-01;449.69
101004;2024-01-16;186.21
100963;2024-01-29;485.53
101239;2024-01-15;416.25
100676;2024-01-24;249.81
100878;2024-01-13;150.93
100723;2024-01-18;183.2
101438;2024-01-03;483.58
101337;2024-01-08;451.4
101077;2024-01-11;168.2
100717;2024-01-28;379.67
101002;2024-01-04;96.38
100805;2024-01-26;341.9
101498;2024-01-17;323.28
100615;2024-01-30;47.79
101094;2024-01-13;429.2
100739;2024-01-10;480.66
100713;2024-01-28;361.94
100770;2024-01-20;170.36
101240;2024-01-08;249.38
101176;2024-01-12;127.12
101369;2024-01-26;262.95
100960;2024-01-18;348.85
101428;2024-01-19;245.83
100703;2024-01-03;98.74
101367;2024-01-15;193.46
100975;2024-01-16;499.17
100946;2024-01-13;131.24
101183;2024-01-27;213.09
100597;2024-01-11;481.69
101147;2024-01-23;176.63
100573;2024-01-23;16.42
101150;2024-01-25;399.67
100578;2024-01-30;314.0
101171;2024-01-14;153.0
101162;2024-01-11;378.72
100780;2024-01-03;396.17
101277;2024-01-29;282.81
100559;2024-01-25;107.51
101378;2024-01-10;153.55
101222;2024-01-16;483.67
100791;2024-01-18;292.43
101389;2024-01-24;140.33
101022;2024-01-20;175.29
101065;2024-01-06;479.44
100556;2024-01-21;469.61
100702;2024-01-12;392.95
101455;2024-01-01;348.4
101196;2024-01-11;217.97
100833;2024-01-30;361.94
101371;2024-01-22;26.44
101295;2024-01-06;179.03
101379;2024-01-14;252.19
100965;2024-01-01;160.24
100712;2024-01-22;457.25
100981;2024-01-04;236.05
101250;2024-01-19;340.96
100642;2024-01-10;349.97
101069;2024-01-21;90.65
100537;2024-01-20;329.34
101191;2024-01-05;372.35
101341;2024-01-10;217.69
100921;2024-01-03;105.96
101070;2024-01-12;48.05
100903;2024-01-20;389.68
100566;2024-01-24;26.45
100536;2024-01-08;44.61
100685;2024-01-25;226.27
100738;2024-01-04;112.5
100551;2024-01-11;69.39
101225;2024-01-13;328.46
101099;2024-01-09;480.64
100682;2024-01-18;28.13
100798;2024-01-19;268.04
101283;2024-01-15;311.86
100700;2024-01-06;384.39
101063;2024-01-13;304.4
101435;2024-01-22;491.6
100706;2024-01-10;196.43
101244;2024-01-23;123.76
100612;2024-01-25;141.13
100510;2024-01-02;435.5
101471;2024-01-12;482.06
100656;2024-01-17;58.44
100693;2024-01-18;113.26
101158;2024-01-13;478.34
100621;2024-01-15;284.34
101143;2024-01-19;32.39
100659;2024-01-02;408.31
101061;2024-01-26;51.06
101059;2024-01-25;494.92
101135;2024-01-30;169.1
100938;2024-01-20;18.4
100925;2024-01-22;467.28
100829;2024-01-27;416.35
101027;2024-01-30;260.12
100771;2024-01-22;292.72
100987;2024-01-05;328.13
100835;2024-01-01;158.69
100990;2024-01-28;347.14
101203;2024-01-14;306.57
101334;2024-01-09;160.06
101175;2024-01-29;169.92
100804;2024-01-12;227.08
101051;2024-01-09;382.85
101160;2024-01-08;136.52
101423;2024-01-28;80.71
100550;2024-01-08;438.52
101058;2024-01-27;203.02
101439;2024-01-13;415.99
100602;2024-01-16;131.58
101332;2024-01-23;145.16
101275;2024-01-12;472.44
101404;2024-01-10;450.15
100812;2024-01-17;170.06
100792;2024-01-13;383.3
101029;2024-01-03;390.66
101031;2024-01-11;174.03
100902;2024-01-18;480.04
100979;2024-01-21;200.49
101086;2024-01-23;44.3
101137;2024-01-14;243.69
100636;2024-01-11;21.24
101319;2024-01-26;356.48
100846;2024-01-30;494.65
101403;2024-01-14;442.32
101302;2024-01-11;164.07
101146;2024-01-09;356.25
101121;2024-01-16;211.14
100572;2024-01-03;71.1
101270;2024-01-06;53.96
100638;2024-01-19;358.05
100539;2024-01-25;90.7
101307;2024-01-12;349.7
101335;2024-01-22;135.35
101252;2024-01-27;357.95
100844;2024-01-27;144.52
100930;2024-01-18;436.73
101437;2024-01-29;21.6
100743;2024-01-22;446.33
100795;2024-01-16;432.59
100576;2024-01-06;294.23
101282;2024-01-14;227.79
101463;2024-01-28;372.37
100807;2024-01-07;140.53
100985;2024-01-24;392.5
101473;2024-01-23;155.75
100571;2024-01-30;237.64
100941;2024-01-02;104.45
100882;2024-01-09;59.79
101153;2024-01-14;145.8
101292;2024-01-06;324.39
100529;2024-01-26;260.34
100663;2024-01-22;59.29
101207;2024-01-01;470.6
101115;2024-01-20;364.83
101425;2024-01-11;493.43
100701;2024-01-17;428.07
100580;2024-01-18;491.72
100897;2024-01-24;304.26
101141;2024-01-02;255.58
101308;2024-01-23;495.52
101102;2024-01-15;174.28
101199;2024-01-13;74.22
100644;2024-01-28;176.04
101485;2024-01-17;397.94
100637;2024-01-24;496.2
101303;2024-01-03;393.95
101483;2024-01-18;99.44
101360;2024-01-30;164.75
101224;2024-01-07;316.54
101256;2024-01-11;238.46
101397;2024-01-01;113.6
100832;2024-01-04;472.74
101055;2024-01-24;223.82
100850;2024-01-25;102.85
100552;2024-01-18;398.89
101241;2024-01-27;457.56
100814;2024-01-24;24.88
100967;2024-01-22;305.28
100970;2024-01-06;189.02
100735;2024-01-07;198.63
100949;2024-01-25;339.44
100581;2024-01-07;59.41
100905;2024-01-29;440.59
